datetime,National Hourly Demand,Northern Region Hourly Demand,Western Region Hourly Demand,Eastern Region Hourly Demand,Southern Region Hourly Demand,North-Eastern Region Hourly Demand
2021-10-06,159135.54791666666,50430.40458333333,47849.14875,20066.345416666667,38446.22,2343.4283333333333
2021-10-07,161041.05875,49788.92833333334,48927.23708333333,20462.067916666667,39451.83416666667,2410.9904166666665
2021-10-08,161495.20833333334,49716.025833333326,49131.75541666666,20439.357500000002,39740.5225,2467.545833333333
2021-10-09,159137.53875,49850.47666666666,48684.28166666667,20776.454166666666,37366.27125,2460.0533333333333
2021-10-10,156094.19166666668,50357.674166666664,47575.28166666667,20527.524166666666,35250.62625,2383.0866666666666
2021-10-11,161073.12291666667,50830.03375,49177.00708333333,20838.576666666664,37735.37541666667,2492.1283333333336
2021-10-12,162246.68916666668,51948.33791666667,49799.41,20032.145833333332,37888.31166666667,2578.48
2021-10-13,161726.11833333332,50966.736249999994,50273.542083333334,19932.541666666668,38044.105,2509.195833333333
2021-10-14,157655.43625,49361.05958333333,50008.07541666667,19349.627083333333,36546.11541666667,2390.5587499999997
2021-10-15,151389.78708333333,46965.34791666667,46518.97875,19305.655416666665,36313.996666666666,2285.8058333333333
2021-10-16,152688.55916666667,47518.88791666667,47989.986249999994,18894.158333333333,35914.59208333333,2370.9341666666664
2021-10-17,147405.56208333335,44144.03875,47686.65,18679.635416666668,34536.89,2358.3483333333334
2021-10-18,146454.32249999998,40340.472083333334,47882.47625,17929.149583333336,37888.95541666667,2413.2695833333332
2021-10-19,147644.10416666666,40552.64666666667,47965.43541666667,17319.603333333333,39580.58583333334,2225.8304166666667
2021-10-20,150429.28708333333,42054.64208333333,48376.32541666667,17467.51958333333,40450.409166666665,2080.3904166666666
2021-10-21,150491.19083333333,41964.31291666667,48319.58375,18116.259583333333,40051.503749999996,2039.5320833333333
2021-10-22,151085.97583333333,41880.456666666665,48230.56291666667,18389.837083333332,40491.262500000004,2093.8554166666668
2021-10-23,149981.44666666666,40401.82375,49162.44333333333,18268.827083333334,40072.11541666667,2076.2370833333334
2021-10-24,141708.42541666667,36849.549999999996,48231.94166666667,18130.682083333333,36497.724583333336,1998.5270833333334
2021-10-25,146364.82958333334,38229.292916666665,49396.83583333334,18229.472083333334,38473.6975,2035.5283333333334
2021-10-26,149261.09625,38783.74333333333,50273.8025,18758.709583333333,39352.04541666667,2092.7941666666666
2021-10-27,148774.04333333333,38423.20041666667,50122.424999999996,18742.063333333335,39380.254583333335,2106.101666666667
2021-10-28,148089.57749999998,38255.96208333333,49911.98458333333,18260.19208333333,39571.79958333333,2089.64
2021-10-29,147303.4625,38301.692083333335,49567.57916666666,18185.334166666667,39154.11875,2094.735416666667
2021-10-30,144862.01333333334,38039.918333333335,49396.7875,17836.7525,37522.26833333333,2066.2879166666667
2021-10-31,140210.5975,36994.8025,48656.417916666665,17099.229166666668,35532.14958333333,1927.9966666666667
2021-11-01,140089.93166666667,38191.35875,49489.417083333334,17150.679166666665,33384.42083333333,1874.055833333333
2021-11-02,142431.56125,38777.769583333335,49831.05583333334,17206.39875,34674.49,1941.8445833333335
2021-11-03,140749.07333333333,38507.394583333335,48696.887083333335,17452.71416666667,34143.115,1948.9604166666668
2021-11-04,128647.36958333333,34882.2575,43550.28875,17342.0775,31015.39125,1857.3545833333335
2021-11-05,121804.32333333332,31716.093333333334,40344.129166666666,16969.079166666666,30981.43875,1793.5816666666667
2021-11-06,126837.26291666667,33978.44291666667,41928.644583333335,16265.462916666665,32853.86375,1810.8466666666666
2021-11-07,127971.60208333335,35153.2075,43301.75666666667,15861.961666666668,31887.14,1767.5354166666666
2021-11-08,134955.86500000002,37323.36166666667,46261.93875,16242.591666666667,33341.7075,1786.2620833333333
2021-11-09,138975.45791666667,38508.510833333334,48118.1675,16502.949166666665,34005.68583333333,1840.1466666666665
2021-11-10,141065.34833333333,39096.128333333334,49189.94375,16422.304583333334,34489.67958333334,1867.2933333333333
2021-11-11,139483.40916666665,39216.22041666667,49746.30791666667,16215.6225,32405.857083333332,1899.4004166666666
2021-11-12,140415.06916666668,39550.06875,49566.10125,16539.81625,32872.78041666667,1886.3020833333333
2021-11-13,142048.41583333333,39424.69,50957.94666666666,16462.152916666666,33379.426666666666,1824.1991666666665
2021-11-14,138092.40916666665,38224.36208333333,50590.115,16078.704583333332,31416.2,1783.0254166666666
2021-11-15,142464.84625,39132.33458333334,52533.042916666665,15998.192916666667,33063.63291666667,1737.6416666666667
2021-11-16,143340.94583333333,39752.542083333334,52039.47875,16056.029583333335,33651.18958333333,1841.7041666666667
2021-11-17,138916.55833333332,37566.42208333333,51339.480833333335,15689.1975,32525.742916666666,1795.7170833333332
2021-11-18,140932.6325,39097.36,51492.464166666665,15820.173333333334,32665.265,1857.3716666666667
2021-11-19,137965.88666666666,38791.71875,49546.45416666666,15935.611666666666,31865.2175,1826.8875
2021-11-20,137454.47541666668,38347.6775,49856.185,15792.759583333333,31603.3,1854.5520833333333
2021-11-21,134186.9775,38118.06375,48742.34791666667,15524.180416666668,30025.85666666667,1776.5275
2021-11-22,139071.92291666666,38784.01375,50009.89875,15962.977083333333,32515.419583333332,1799.6125000000002
2021-11-23,142938.82041666665,39982.0825,51455.28916666666,16217.999583333332,33482.89,1800.5575
2021-11-24,143983.71916666665,40561.30416666667,51812.065833333334,16102.613749999999,33680.48416666667,1827.2504166666668
2021-11-25,144035.91208333333,40644.41541666666,51986.817083333335,16385.639583333334,33169.165,1849.8729166666665
2021-11-26,144635.75083333332,41375.55625,52130.75708333333,16276.612083333333,32970.20416666667,1882.6212500000001
2021-11-27,143362.45375000002,40963.37375,51946.84125,16155.299583333333,32473.615416666667,1823.325
2021-11-28,137027.75166666668,39910.47791666666,50115.613333333335,15658.460416666667,29582.9675,1760.2320833333333
2021-11-29,140239.78,40756.724583333336,50937.706666666665,15567.935416666667,31179.4525,1797.9583333333333
2021-11-30,141920.02375,41362.02125,51272.03125,15634.229166666666,31832.197916666668,1819.5441666666666
2021-12-01,139764.88749999998,41213.72041666667,48455.68541666667,15438.680833333334,32815.43583333333,1841.3675
2021-12-02,137359.89458333334,40755.75083333333,45883.85666666667,15198.235833333334,33670.81291666667,1851.2366666666667
2021-12-03,138967.63208333333,40507.339583333334,46613.065833333334,15540.7975,34466.51,1839.9174999999998
2021-12-04,139757.83833333335,40385.695,48279.573333333334,15302.657083333334,33921.347083333334,1868.56625
2021-12-05,136448.10666666666,40035.205416666664,47715.90125,14763.543749999999,32154.536666666667,1778.9183333333333
2021-12-06,142411.935,41432.84166666667,49201.42791666667,15279.077916666667,34680.8125,1817.7758333333334
2021-12-07,145698.28,42656.787083333336,50030.04625000001,15575.917500000001,35566.026666666665,1869.5020833333335
2021-12-08,146939.50583333333,43093.92083333333,50238.97666666666,15786.132916666667,35946.21333333333,1874.2633333333333
2021-12-09,147876.855,43188.471666666665,50956.12666666667,15853.4925,36018.27458333333,1860.49125
2021-12-10,147940.83541666667,43176.880833333336,51081.723333333335,16034.182083333333,35768.81291666667,1879.235
2021-12-11,147530.54958333334,42524.0775,51167.59166666667,16313.54,35707.019583333335,1818.3220833333335
2021-12-12,142333.09916666665,41067.5875,50170.048749999994,15799.814166666665,33489.82375,1805.82625
2021-12-13,145112.48166666666,41828.08375,50673.84666666667,15542.589166666667,35217.332083333335,1850.63
2021-12-14,148294.50041666665,43309.54458333333,51140.71458333333,15653.244166666665,36356.17333333333,1834.8229166666667
2021-12-15,148415.45833333334,43190.597916666666,51135.68,15578.845833333333,36647.46708333333,1862.8687499999999
2021-12-16,149827.52666666667,43604.66458333333,51710.6875,15687.868750000001,36947.003333333334,1877.3016666666665
2021-12-17,150311.92250000002,43634.63125,51716.432499999995,15737.83375,37351.71166666666,1871.3154166666666
2021-12-18,150302.67875,44377.544583333336,51548.59416666667,15744.015833333333,36771.76333333333,1860.7616666666665
2021-12-19,144340.79208333333,42877.199166666665,49201.37083333333,15633.319583333332,34814.80375,1814.0962499999998
2021-12-20,150689.88999999998,44590.58958333333,50940.32958333333,16322.654166666667,36974.12458333333,1862.1904166666666
2021-12-21,153937.39583333334,45559.670000000006,52355.58708333334,16233.420833333332,37906.02291666667,1882.6958333333334
2021-12-22,155501.36708333335,46031.76458333334,52482.67625,16647.97125,38421.72375,1917.2304166666665
2021-12-23,156110.30875,45617.94166666667,52882.87708333333,16957.91083333333,38762.38291666666,1889.1970833333335
2021-12-24,156523.32875000002,45766.93458333333,52893.723750000005,16830.3975,39089.52208333334,1942.7483333333332
2021-12-25,153939.565,44826.62416666667,52810.70958333334,16282.671666666667,38121.6225,1897.9375
2021-12-26,148447.05708333335,42660.77,51531.777916666666,16091.263333333334,36332.41458333333,1830.83
2021-12-27,151591.78916666665,42184.13125,52320.481250000004,16538.906666666666,38648.151666666665,1900.1195833333334
2021-12-28,149133.71875,42244.99333333333,48901.237499999996,16415.85625,39644.543333333335,1927.0883333333334
2021-12-29,146620.10874999998,41857.537083333336,47599.25625,15379.226666666667,39829.981250000004,1954.1066666666666
2021-12-30,149477.72833333333,43149.845,48571.275,16201.467083333335,39631.31,1923.8304166666667
2021-12-31,150620.16625,43826.690833333334,49058.31,16743.437083333334,39049.98666666667,1941.7425
2022-01-01,148279.98500000002,43708.105,48723.74333333334,16393.797916666666,37614.645833333336,1839.6899999999998
2022-01-02,143587.63499999998,41306.40708333333,48852.39875,16110.504583333333,35526.88,1791.4437500000001
2022-01-03,151003.86958333335,43485.6875,50924.770833333336,16252.805,38415.091250000005,1925.515
2022-01-04,152910.02083333334,43835.00625,51626.39958333334,16718.358333333334,38793.80416666667,1936.4525
2022-01-05,151393.10916666666,40901.72666666666,51819.895,16520.905416666665,40205.54083333333,1945.0391666666667
2022-01-06,148096.37708333333,38542.222083333334,50289.41166666666,16639.4225,40677.63916666667,1947.6795833333333
2022-01-07,148624.04166666666,39421.879583333335,49025.90708333333,16866.26,41372.66125,1937.33375
2022-01-08,143421.3325,35176.13375,48310.66416666666,16914.104583333334,41099.00541666667,1921.4245833333334
2022-01-09,138653.82625,36290.16333333334,45215.83458333334,16334.777916666666,38958.02,1855.0291666666665
2022-01-10,145474.38166666668,39535.95875,46658.067500000005,16402.546666666665,40962.66333333334,1915.1475
2022-01-11,148076.52958333332,41101.379166666666,47364.45583333333,16270.19,41394.697916666664,1945.8058333333336
2022-01-12,148488.39041666666,41754.482083333336,47790.80333333334,16138.845416666665,40936.613333333335,1867.6466666666668
2022-01-13,148440.35666666666,42145.72541666667,48148.1,16429.31375,39943.005833333336,1774.21125
2022-01-14,144297.63166666668,43001.060000000005,44826.24083333334,16722.95375,37908.35875,1839.01875
2022-01-15,142792.89708333334,42834.48,45509.52375,16330.9375,36293.465833333335,1824.4891666666665
2022-01-16,141020.33541666667,41617.13958333333,46516.15,16280.232916666668,34814.822916666664,1791.9891666666665
2022-01-17,148946.53,43650.78083333333,48516.51583333333,16777.48,38129.07166666666,1872.6845833333334
2022-01-18,154373.73791666667,44872.70041666667,50024.505000000005,17507.9775,40050.97416666667,1917.5795833333334
2022-01-19,156136.00791666665,45437.135833333334,50340.50583333333,17776.74125,40648.90916666667,1932.7154166666667
2022-01-20,157392.42791666667,45288.02166666667,50841.35166666666,17897.51875,41417.60875,1947.9254166666667
2022-01-21,159412.31166666668,45455.72,51112.01125,17563.070833333335,43349.416666666664,1932.09375
2022-01-22,152029.85666666666,41663.42833333334,49150.075000000004,17260.22333333333,42034.91125,1921.2179166666667
2022-01-23,144339.91791666666,39987.105416666665,47913.87708333333,16490.185833333333,38037.31875,1911.4333333333334
2022-01-24,154144.73666666666,43003.48708333333,50301.12,16933.520833333332,41960.66333333334,1945.9466666666667
2022-01-25,157033.7425,44171.17916666667,51123.737499999996,17098.16625,42662.472916666666,1978.1841666666667
2022-01-26,149706.27833333335,42043.035833333335,48421.27125,16645.028333333332,40712.45958333334,1884.48375
2022-01-27,154780.10916666666,43443.83666666666,50517.69333333333,17097.25458333333,41811.621666666666,1909.70375
2022-01-28,155611.385,43549.59416666667,50935.607083333336,17334.072083333333,41913.70333333333,1878.4108333333334
2022-01-29,159227.29291666666,44709.90916666667,52324.9575,17676.98041666667,42531.043750000004,1984.399583333333
2022-01-30,155163.41416666665,43073.653333333335,51871.08791666667,17556.388333333332,40733.71125,1928.575
2022-01-31,160754.82499999998,44455.10333333333,53237.9775,17997.646666666667,43060.59583333333,2003.5020833333335
2022-02-01,161508.87666666668,44730.958333333336,53439.026249999995,17746.60125,43606.214583333334,1986.0754166666666
2022-02-02,163198.62875,45604.138333333336,53933.612499999996,17707.19958333333,44039.09958333333,1914.5808333333334
2022-02-03,159272.14208333334,43311.665,53436.80541666667,17352.36625,43172.57083333333,1998.7345833333331
2022-02-04,158685.73791666667,44528.31208333333,53970.049999999996,15369.962083333334,42957.49208333334,1859.9204166666668
2022-02-05,160591.5725,44634.83583333334,53657.892916666664,16353.797083333333,44268.19041666667,1676.8545833333335
2022-02-06,155766.09833333333,42837.655,52552.4075,16573.968333333334,42085.9625,1716.1033333333335
2022-02-07,161186.49708333335,44031.13291666666,53991.27583333334,17103.771666666667,44179.08083333333,1881.2354166666667
2022-02-08,163199.855,44083.21083333334,54919.04708333333,17222.562916666666,45009.68208333334,1965.3533333333335
2022-02-09,161450.52458333332,43187.956666666665,53987.57,17097.7025,45211.401666666665,1965.8925
2022-02-10,161206.89625,43158.768749999996,53891.236249999994,17009.496666666666,45198.97,1948.4275
2022-02-11,161705.92083333334,43847.23708333333,54042.338749999995,17282.585,44627.54625000001,1906.2150000000001
2022-02-12,160578.355,43490.08625,54339.44125,16916.279583333333,43961.59666666667,1870.9529166666669
2022-02-13,156758.0508333333,42140.31958333334,53602.44458333333,16852.895416666666,42305.7825,1856.6095833333331
2022-02-14,161165.82499999998,43594.263333333336,54368.29666666666,17299.710416666665,43993.62375,1909.930833333333
2022-02-15,162646.47875,43936.68208333334,54738.02708333333,17414.736666666668,44644.03541666667,1913.0
2022-02-16,164170.40041666667,44463.46125,54728.41916666667,17485.44916666667,45497.57874999999,1995.4933333333336
2022-02-17,164049.085,44121.55291666667,54746.195,17914.757083333334,45321.07208333333,1945.5091666666667
2022-02-18,164876.0375,44497.83541666667,54925.253333333334,17594.528333333332,45889.81333333333,1968.6079166666666
2022-02-19,163476.30666666667,43967.395416666666,54970.51624999999,17632.279583333333,44962.5025,1943.6141666666665
2022-02-20,158125.87916666668,41913.41916666667,53376.511666666665,17114.044166666667,43913.025,1808.8787499999999
2022-02-21,163582.76833333334,43782.50041666667,54596.37791666667,17192.092083333333,46230.24416666667,1781.5545833333333
2022-02-22,165980.0375,43196.29625,55649.576250000006,17659.75416666667,47572.275833333326,1902.1354166666667
2022-02-23,165513.85083333333,42362.5175,55727.4125,17740.9575,47760.47291666667,1922.4925
2022-02-24,167490.46,43742.41458333333,56353.18583333333,17117.850416666668,48312.38291666666,1964.6270833333335
2022-02-25,167990.20458333334,44410.47,56696.119999999995,16650.041666666668,48410.597083333334,1822.9770833333332
2022-02-26,164501.88708333333,40944.15541666667,56645.29541666667,17100.607500000002,48038.715,1773.1120833333334
2022-02-27,160553.34708333333,41012.12625,55057.28708333333,16651.40625,46008.75833333333,1823.7679166666667
2022-02-28,165977.65083333335,42688.027083333334,56360.99041666667,17117.082916666666,47938.65791666667,1872.8908333333331
2022-03-01,166472.3375,43315.82125,55461.34916666666,17330.216666666667,48482.32708333334,1882.6241666666667
2022-03-02,166541.61416666667,43417.987916666665,56097.01583333333,17368.345,47758.799999999996,1899.4658333333334
2022-03-03,167484.69083333333,43684.20375,56416.53041666667,17119.7375,48359.4725,1904.7483333333332
2022-03-04,168761.88999999998,44045.017499999994,56386.27333333334,17471.78875,48962.019583333335,1896.79375
2022-03-05,169174.65875,43860.761666666665,56550.35208333333,17731.27375,49137.00916666666,1895.2645833333333
2022-03-06,164501.80583333332,42753.80541666666,55594.04583333334,17747.16375,46578.04416666667,1828.7458333333334
2022-03-07,167746.63625,43649.76833333333,56308.525,17978.610416666666,47920.697916666664,1889.0329166666668
2022-03-08,169751.15166666667,44506.854583333334,56931.95374999999,18001.774999999998,48362.27833333333,1948.29125
2022-03-09,170947.26708333334,44835.48166666667,56371.942500000005,18097.742916666666,49670.97291666667,1971.1279166666666
2022-03-10,171751.18541666667,44837.784583333334,55999.815833333334,18574.379166666666,50352.13416666666,1987.07125
2022-03-11,173327.9883333333,45174.81416666667,57041.378333333334,18746.66,50356.25875,2008.8795833333334
2022-03-12,172554.35083333333,44961.365,56917.3225,18902.772083333333,49780.97791666666,1991.915
2022-03-13,168350.31791666665,44117.17041666667,56062.020416666666,18734.479583333334,47494.71333333334,1941.9345833333334
2022-03-14,174666.18166666667,45880.88375,57574.41583333333,19248.750416666666,49889.729583333334,2072.4008333333336
2022-03-15,178561.26916666667,47252.90541666667,59323.57166666666,19275.803333333333,50631.41291666666,2077.5745833333335
2022-03-16,180716.8554166667,47751.18083333334,59764.83083333333,20068.310416666667,51082.559166666666,2049.9758333333334
2022-03-17,181051.26333333334,47589.91083333333,59352.33375,20482.672083333335,51539.840416666666,2086.5066666666667
2022-03-18,168008.40666666665,44105.72875,51963.20291666667,19404.452083333334,50545.052083333336,1989.9754166666664
2022-03-19,169721.79708333334,43791.03958333333,55310.5625,19320.080416666668,49308.2425,1991.8716666666667
2022-03-20,171967.965,45868.12791666667,57360.15333333333,19968.545833333334,46746.75583333333,2024.38375
2022-03-21,178908.7666666667,47831.076250000006,58695.00291666667,21014.634583333333,49301.40916666667,2066.6441666666665
2022-03-22,179195.9541666667,47460.034583333334,58668.88458333333,21536.802916666667,49439.168750000004,2091.065
2022-03-23,180223.27083333334,47434.18541666667,58851.43666666667,21508.636666666665,50336.57041666666,2092.44375
2022-03-24,179483.89833333332,47046.32749999999,58859.700833333336,21354.92541666667,50179.46375,2043.4799999999998
2022-03-25,179206.65125,46961.24583333333,59053.99791666667,21399.995,49776.106250000004,2015.3062499999999
2022-03-26,178299.91333333333,46138.05958333333,59060.37875,21110.94625,50006.19708333333,1984.33
2022-03-27,174825.56416666668,45930.642916666664,57593.660833333335,21166.993333333336,48133.151249999995,2001.1179166666668
2022-03-28,180987.11125,47928.75666666666,59150.3775,21788.3075,50106.082916666666,2013.58625
2022-03-29,183917.1525,48703.105833333335,59677.68166666667,21941.658750000002,51551.275,2043.4320833333334
2022-03-30,184434.66,49393.22125,59837.511666666665,21815.46125,51341.8975,2046.5662499999999
2022-03-31,184797.75291666668,49496.84083333333,59823.435,21638.749583333334,51788.55666666667,2050.1695833333333
2022-04-01,184070.89625,49333.17125000001,59047.815833333334,21518.204166666666,52124.885416666664,2046.8195833333332
2022-04-02,181335.77333333335,47928.22583333333,58836.4775,21887.802916666667,50613.855416666665,2069.41
2022-04-03,175554.7354166667,46452.72416666666,58125.74958333333,21158.465833333332,47797.39708333334,2020.3991666666668
2022-04-04,182045.86125,48339.57958333333,60239.14208333333,20776.590833333332,50704.567500000005,1985.9804166666665
2022-04-05,184120.76625,48309.840416666666,61159.06291666667,21598.202916666665,50994.30583333334,2059.3529166666667
2022-04-06,184031.35958333334,48739.24041666667,60755.26125,22246.51375,50198.61083333333,2091.7325
2022-04-07,185634.67416666666,49611.450833333336,60599.315,22273.365416666667,51046.89041666667,2103.650833333333
2022-04-08,187064.07875,50564.07125,60893.90416666667,22328.30875,51180.8025,2096.9900000000002
2022-04-09,184842.59458333332,50505.96875,60931.47583333333,22150.18625,49176.53291666667,2078.4275000000002
2022-04-10,178366.6025,48931.72416666666,59388.93125,21562.98833333333,46456.39666666667,2026.5625
2022-04-11,183527.74708333332,51463.57541666667,59700.87541666667,22352.02791666667,48071.90583333333,1939.36125
2022-04-12,184883.7958333333,51996.25541666666,59815.448333333334,22645.528333333335,48395.661250000005,2030.9029166666667
2022-04-13,184362.58875,52055.71458333333,59730.722083333334,22944.07375,47584.99041666667,2047.0858333333333
2022-04-14,181117.9425,50874.65208333333,60824.37291666667,23076.117499999997,44341.37708333333,2001.4216666666669
2022-04-15,181104.23416666666,50710.449583333335,61342.35291666666,22655.57375,44483.495416666665,1912.3620833333334
2022-04-16,183551.08083333334,51533.535833333335,61007.64875,23457.880833333333,45576.236249999994,1975.7783333333334
2022-04-17,176964.26708333334,50680.14666666667,59429.14041666667,22814.322916666668,42091.770833333336,1948.8858333333335
2022-04-18,183515.26375,52528.932499999995,61449.9375,23225.975416666668,44339.012500000004,1971.4066666666668
2022-04-19,185070.27625,52565.77708333333,61794.361249999994,23174.427083333332,45491.40375,2044.3083333333334
2022-04-20,184403.7316666667,53366.11666666667,61284.19666666666,21804.628333333334,45964.53666666666,1984.2533333333333
2022-04-21,183871.6395833333,52602.83958333333,60712.8975,21784.185416666667,46792.837916666664,1978.88
2022-04-22,181153.79458333334,51105.53,59579.53041666667,21979.42,46500.12125,1989.1929166666666
2022-04-23,183121.86833333332,51513.81083333333,61158.26416666667,22052.204583333336,46384.56541666667,2013.02375
2022-04-24,178938.2325,50350.48458333333,59387.98375000001,21741.11333333333,45438.06958333333,2020.5804166666667
2022-04-25,184394.3554166667,51675.409583333334,61061.47791666666,22591.314583333336,47003.55541666667,2062.59875
2022-04-26,184428.66541666666,51320.88916666667,61088.480833333335,22949.24625,47007.15583333333,2062.895
2022-04-27,187024.14,51973.02333333334,61244.43208333334,23012.324583333335,48808.17291666666,1986.1866666666667
2022-04-28,188043.25541666665,53131.91458333333,61394.435,22647.587499999998,48792.173749999994,2077.14375
2022-04-29,188891.4325,54245.737499999996,61842.05291666667,22781.582916666666,47943.35916666667,2078.6970833333335
2022-04-30,188382.83333333334,57073.32125,61270.84625,19696.89125,48375.94291666666,1965.8283333333331
2022-05-01,178823.43916666668,55167.77208333334,58285.424999999996,19016.641666666666,44371.229166666664,1982.3687499999999
2022-05-02,185191.39833333332,57457.25791666666,59827.38125,19594.18333333333,46329.43333333333,1983.1408333333331
2022-05-03,185695.5625,58446.13333333333,60277.767499999994,18525.382083333334,46487.111249999994,1959.165
2022-05-04,181452.37875,55114.12083333333,60333.04541666667,19518.243333333336,44558.10666666667,1928.8620833333334
2022-05-05,177835.27666666664,51169.72708333333,60661.34958333333,19857.517083333332,44156.701250000006,1989.9783333333335
2022-05-06,181608.55708333335,55449.71875,60463.548749999994,19948.5425,43713.22416666666,2033.5225
2022-05-07,184024.19041666668,56857.97833333333,60144.448333333334,21442.79125,43505.409583333334,2073.5620833333332
2022-05-08,179211.50916666666,55656.947916666664,58673.730833333335,21577.451250000002,41280.32541666667,2023.0516666666665
2022-05-09,184405.67791666664,58812.36916666667,60414.630416666674,21216.400416666667,41957.1425,2005.1333333333332
2022-05-10,182856.16291666668,60443.68208333334,60706.96208333334,21178.987083333333,38533.79083333333,1992.7395833333333
2022-05-11,183290.91583333336,61715.00125,61134.925416666665,21406.0575,37017.49083333334,2017.4399999999998
2022-05-12,186793.37541666665,63137.06166666667,60898.225,21809.66875,38933.0875,2015.3275
2022-05-13,185737.73708333334,62741.09416666667,60034.6025,21778.431666666667,39185.98375,1997.6216666666667
2022-05-14,187231.24041666664,63568.239583333336,59586.957916666666,21601.06,40479.20125,1995.7820833333333
2022-05-15,180818.12458333335,61814.9775,58066.30708333334,21749.068333333333,37209.645416666666,1978.1254166666668
2022-05-16,186074.54875,62685.33083333333,59366.825000000004,22274.31583333333,39723.58833333333,2024.4887499999998
2022-05-17,186510.93041666667,61688.92333333333,60173.012083333335,22051.274583333332,40598.32833333333,1999.3908333333331
2022-05-18,185916.87291666667,61730.335,59892.207916666666,22647.48875,39625.637500000004,2021.2020833333333
2022-05-19,185760.81625,63352.106250000004,59648.04083333333,21831.97875,38979.50916666666,1949.1758333333335
2022-05-20,184549.43291666664,64273.50375,57783.77916666667,21703.539583333335,38848.651666666665,1939.95625
2022-05-21,176830.29333333333,59234.64708333334,56034.59416666667,20995.202083333334,38594.97583333333,1970.8733333333332
2022-05-22,167297.83666666667,56148.285833333335,53399.801666666666,18979.157916666667,36727.505833333336,2043.0829166666665
2022-05-23,163675.00125,47484.925833333335,54311.53958333333,20189.368749999998,39612.315833333334,2076.85
2022-05-24,166039.24291666667,42743.975,56127.65458333333,21436.720833333333,43625.901666666665,2104.9895833333335
2022-05-25,174443.92250000002,49653.85083333333,57530.33541666667,21963.985416666666,43237.46375,2058.28375
2022-05-26,178839.31208333335,54030.0225,57376.8675,22053.215,43340.775,2038.4291666666668
2022-05-27,181016.46833333335,56867.84625,56645.835,22224.49625,43245.340833333335,2032.9483333333335
2022-05-28,181670.44708333336,57060.30291666667,56583.64166666666,22444.256250000002,43552.457083333335,2029.7870833333334
2022-05-29,177182.50916666666,55497.61541666667,55784.25708333333,21635.575416666667,42232.6075,2032.4516666666668
2022-05-30,185057.48416666666,57435.47458333333,58344.9,22554.449583333335,44676.77458333334,2045.8812500000001
2022-05-31,188392.00125,59999.26458333334,58836.18625,23088.120833333334,44382.10666666667,2086.3233333333333
2022-06-01,186703.61583333334,60684.99291666667,57299.637500000004,22804.79291666667,43874.17083333334,2040.02375
2022-06-02,189551.07875,61702.901249999995,58267.675416666665,23145.007083333334,44382.62125,2052.8745833333332
2022-06-03,190667.65291666667,62806.800416666665,58582.614166666666,23306.819583333334,43927.99041666667,2043.4279166666665
2022-06-04,191013.27208333334,62553.652916666666,59238.269166666665,23004.931666666667,44202.079999999994,2014.3374999999999
2022-06-05,185058.71458333335,61006.638750000006,57407.48458333333,22599.415416666667,42027.52375,2017.6516666666666
2022-06-06,188189.66625,63804.67041666667,58992.16375,23025.01875,40300.28166666667,2067.53125
2022-06-07,192722.21041666667,65612.80625000001,60017.66583333333,23456.79875,41554.32375,2080.6145833333335
2022-06-08,194457.55708333335,66259.39458333333,59509.388750000006,23733.938333333335,42891.54958333333,2063.28625
2022-06-09,194635.57541666666,66885.84125,58294.03875,23094.437083333334,44298.136666666665,2063.11875
2022-06-10,195425.40583333335,66854.35625,58178.11083333333,22690.01,45399.47041666667,2303.4570833333332
2022-06-11,192260.99750000003,66920.08166666667,56297.57166666666,22682.560833333333,44078.888750000006,2281.8937499999997
2022-06-12,183794.4491666667,65352.065833333334,52172.52125,22428.12041666667,41752.347499999996,2089.3941666666665
2022-06-13,188267.83708333332,65171.63791666667,54235.00583333333,23347.556249999998,43595.37458333333,1918.2608333333335
2022-06-14,191555.50916666666,66081.31625,55712.58375,23180.946249999997,44711.543750000004,1869.11625
2022-06-15,190281.08583333332,68017.72708333333,55570.09458333333,21994.61666666667,42899.457083333335,1799.1925
2022-06-16,186299.92541666667,65264.56083333333,54778.309166666666,22641.525833333333,41905.44583333333,1710.0858333333333
2022-06-17,179650.48958333334,59121.615,54783.93541666667,22121.718333333334,41961.513750000006,1661.7091666666665
2022-06-18,174518.24083333332,56771.38458333333,54097.76500000001,20941.694166666668,40999.980833333335,1707.4154166666667
2022-06-19,165677.68708333335,54589.145833333336,50930.62791666667,20166.914583333335,38298.003333333334,1692.9962500000001
2022-06-20,170200.01291666666,56358.361249999994,51233.16541666666,21065.568750000002,39680.777500000004,1862.1416666666667
2022-06-21,169925.00541666665,55052.34083333333,51854.11833333334,21748.04375,39151.13791666667,2119.36375
2022-06-22,173912.76916666667,56968.53208333333,52501.167083333334,22476.82416666667,39752.254583333335,2213.990416666667
2022-06-23,179577.73375,61588.96708333333,51737.619999999995,22980.36208333333,41011.057916666665,2259.7279166666667
2022-06-24,181567.78208333335,63473.52416666667,51530.77916666667,22716.367499999997,41512.41583333333,2334.69375
2022-06-25,181505.65916666668,65409.72583333333,51413.14625,22129.002500000002,40229.666666666664,2324.1195833333336
2022-06-26,180226.12666666668,67080.08791666667,50399.60791666667,21969.627083333336,38491.06083333333,2285.744166666667
2022-06-27,187377.95750000002,70338.77625000001,50874.94,22788.072916666668,41112.75916666666,2263.4079166666666
